,TRAVEL_ID,LOTNO_ADDR,LODGING_TYPE_CD,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,INCOME,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MISSION
10531,c_c004486,전북 전주시 완산구 전동 52-2,0.0,11,0,5.0,5.0,4.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,26;4;6;7;
10532,c_c004486,전북 전주시 완산구 교동 92-12,0.0,11,0,4.0,3.0,3.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,26;4;6;7;
10533,c_c004487,충북 진천군 문백면 구산동리 601-32,0.0,7,0,5.0,5.0,5.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,21;
10534,c_c004487,충북 진천군 광혜원면 광혜원리 529-123,0.0,11,0,5.0,5.0,5.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,21;
10535,c_c004487,충북 진천군 이월면 노원리 682-1,0.0,11,0,5.0,5.0,5.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,21;
10536,c_c004487,충북 진천군 광혜원면 광혜원리 529-22,0.0,11,0,5.0,5.0,5.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,4.0,1.0,21;
10537,c_c004491,전북 임실군 성수면 도인리 689,0.0,6,0,5.0,5.0,5.0,5.0,6.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,6.0,1.0,7.0,12;22;27;5;6;
10538,c_c004491,전북 부안군 변산면 대항리 603,0.0,1,0,5.0,5.0,5.0,5.0,6.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,6.0,1.0,7.0,12;22;27;5;6;
10539,c_c004491,전북 부안군 변산면 마포리 87-26,0.0,3,0,5.0,5.0,5.0,5.0,6.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,6.0,1.0,7.0,12;22;27;5;6;
10540,c_c004497,전북 군산시 신창동 1-5,0.0,2,0,3.0,3.0,4.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
10541,c_c004497,전북 군산시 중앙로1가 12-2,0.0,11,0,4.0,3.0,4.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
10542,c_c004497,전북 군산시 성산면 성덕리 430-17,0.0,6,0,1.0,1.0,1.0,1.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
10543,c_c004497,전북 군산시 월명동 11-8,0.0,4,0,3.0,2.0,2.0,2.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
10544,c_c004497,전북 군산시 신흥동 58-2,0.0,2,0,4.0,3.0,4.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
10545,c_c004497,전북 군산시 미룡동 59-64,0.0,11,0,4.0,3.0,3.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
10546,c_c004500,충남 아산시 배미동 5-4,0.0,3,0,1.0,5.0,5.0,3.6667,1.0,1.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,3.0,7.0,1;2;5;6;9;
10547,c_c004500,충남 아산시 배미동 15-3,0.0,1,0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,3.0,7.0,1;2;5;6;9;
10548,c_c004511,충남 천안시 동남구 청당동 589,0.0,11,0,5.0,5.0,4.0,4.6667,8.0,4.0,2.0,10.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,1;2;4;6;9;
10549,c_c004511,충남 천안시 동남구 청수동 264,0.0,1,0,4.0,3.0,3.0,3.3333,8.0,4.0,2.0,10.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,1;2;4;6;9;
10551,c_c004511,충남 천안시 동남구 목천읍 남화리 230-1,0.0,2,0,5.0,5.0,5.0,5.0,8.0,4.0,2.0,10.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,1;2;4;6;9;
10552,c_c004512,전북 완주군 삼례읍 후정리 261-3,0.0,2,0,4.0,3.0,3.0,3.3333,4.0,5.0,8.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,6.0,7.0,13;22;3;6;
10553,c_c004512,전북 완주군 삼례읍 후정리 247-1,0.0,3,1,4.0,4.0,4.0,4.0,4.0,5.0,8.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,6.0,7.0,13;22;3;6;
10554,c_c004512,전북 완주군 삼례읍 삼례리 923-8,0.0,4,1,3.0,3.0,3.0,3.0,4.0,5.0,8.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,6.0,7.0,13;22;3;6;
10555,c_c004512,전북 완주군 삼례읍 후정리 820-3,0.0,2,1,4.0,4.0,4.0,4.0,4.0,5.0,8.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,6.0,7.0,13;22;3;6;
10556,c_c004513,전남 나주시 왕곡면 장산리 11-3,0.0,3,0,3.0,2.0,1.0,2.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,22;23;24;27;9;
10557,c_c004513,전남 나주시 대호동 49-33,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,22;23;24;27;9;
10558,c_c004535,세종특별자치시 보람동 738,0.0,11,1,4.0,4.0,4.0,4.0,2.0,7.0,8.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,7.0,7.0,22;3;
10559,c_c004535,충남 공주시 의당면 덕학리 350-3,0.0,13,0,4.0,4.0,4.0,4.0,2.0,7.0,8.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,7.0,7.0,22;3;
10560,c_c004535,세종특별자치시 보람동 743,0.0,11,1,5.0,5.0,5.0,5.0,2.0,7.0,8.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,7.0,7.0,22;3;
10561,c_c004544,전북 임실군 성수면 도인리 689,0.0,6,0,5.0,5.0,5.0,5.0,6.0,3.0,8.0,1.0,2.0,1.0,4.0,2.0,5.0,6.0,2.0,7.0,3.0,5;6;8;
10562,c_c004546,전북 군산시 나운동 1223-5,0.0,1,1,5.0,5.0,5.0,5.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10563,c_c004546,전북 군산시 조촌동 228-4,0.0,11,0,5.0,5.0,5.0,5.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10564,c_c004546,전북 군산시 신흥동 58-2,0.0,2,1,3.0,3.0,3.0,3.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10565,c_c004546,전북 군산시 신흥동 15-162,0.0,7,0,3.0,3.0,3.0,3.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10566,c_c004546,전북 군산시 중앙로1가 12-2,0.0,11,1,5.0,5.0,5.0,5.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10567,c_c004546,전북 군산시 금광동 135-1,0.0,2,1,5.0,5.0,5.0,5.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10568,c_c004546,전북 군산시 신창동 45-8,0.0,11,0,5.0,5.0,5.0,5.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10569,c_c004546,전북 군산시 나운동 248-16,0.0,11,0,4.0,4.0,4.0,4.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10570,c_c004546,전북 군산시 신창동 1-5,0.0,2,0,2.0,2.0,2.0,2.0,10.0,8.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3;4;6;
10571,c_c004548,전남 목포시 용해동 8,0.0,3,0,5.0,4.0,5.0,4.6667,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10572,c_c004548,전남 목포시 상동 1139-18,0.0,11,0,2.0,1.0,1.0,1.3333,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10573,c_c004548,전남 목포시 죽교동,0.0,7,0,3.0,2.0,3.0,2.6667,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10574,c_c004548,전남 목포시 상동 1126-2,0.0,11,0,4.0,3.0,3.0,3.3333,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10575,c_c004548,전남 목포시 용해동 산 86-24,0.0,7,0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10576,c_c004548,전남 목포시 무안동 1-3,0.0,11,0,4.0,3.0,4.0,3.6667,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10577,c_c004548,전남 목포시 대의동2가 1-5,0.0,2,0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10578,c_c004548,전남 목포시 상동 1157,0.0,7,0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10579,c_c004548,전남 목포시 명륜동 13-4,0.0,11,0,5.0,4.0,4.0,4.3333,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10580,c_c004548,전남 목포시 죽교동 산 42-2,0.0,1,0,4.0,3.0,4.0,3.6667,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10581,c_c004548,전남 목포시 상동 1134,0.0,4,0,3.0,2.0,3.0,2.6667,2.0,2.0,1.0,7.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4;6;
10582,c_c004549,충남 부여군 부여읍 구아리 199-1,0.0,11,0,5.0,5.0,5.0,5.0,5.0,2.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3;
10583,c_c004549,충남 부여군 부여읍 동남리 117,0.0,2,1,5.0,5.0,5.0,5.0,5.0,2.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3;
10584,c_c004549,충남 부여군 규암면 규암리 138,0.0,11,0,3.0,3.0,3.0,3.0,5.0,2.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3;
10585,c_c004552,충남 아산시 염치읍 백암리 502-3,0.0,1,0,5.0,5.0,5.0,5.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,7.0,1;22;28;3;6;
10586,c_c004552,대전 중구 은행동 145-1,0.0,11,0,4.0,3.0,3.0,3.3333,3.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,7.0,1;22;28;3;6;
10587,c_c004552,충남 논산시 벌곡면 한삼천리 309,0.0,1,0,5.0,5.0,5.0,5.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,7.0,1;22;28;3;6;
10588,c_c004552,충남 아산시 배방읍 장재리 364-4,0.0,11,0,4.0,3.0,3.0,3.3333,3.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,7.0,1;22;28;3;6;
10589,c_c004552,충남 아산시 염치읍 송곡리 72-16,0.0,11,0,5.0,5.0,5.0,5.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,7.0,1;22;28;3;6;
10590,c_c004555,광주 북구 임동 316,0.0,5,0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,1;22;28;5;6;
10591,c_c004555,전남 여수시 웅천동 1692,0.0,1,0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,1;22;28;5;6;
10592,c_c004555,전남 순천시 행동 65-58,0.0,4,0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,1;22;28;5;6;
10593,c_c004555,충남 천안시 동남구 신부동 370-5,0.0,11,0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,1;22;28;5;6;
10595,c_c004555,전남 여수시 시전동 708,0.0,2,0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,1;22;28;5;6;
10596,c_c004556,전북 군산시 장미동 1-67,0.0,2,0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3;4;7;
10597,c_c004556,전북 군산시 금광동 135-1,0.0,2,0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3;4;7;
10598,c_c004556,전북 군산시 신창동 47-1,0.0,11,0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3;4;7;
10599,c_c004556,전북 군산시 옥도면 선유도리,0.0,1,0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3;4;7;
10600,c_c004556,전북 군산시 나포면 서포리 449-4,0.0,11,0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3;4;7;
10601,c_c004556,전북 군산시 영화동 18-63,0.0,11,0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3;4;7;
10602,c_c004558,전북 군산시 중앙로1가 12-2,0.0,11,1,5.0,5.0,5.0,5.0,1.0,10.0,1.0,2.0,2.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,7.0,12;21;22;6;
10603,c_c004558,전북 군산시 장미동 23,0.0,6,1,4.0,4.0,4.0,4.0,1.0,10.0,1.0,2.0,2.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,7.0,12;21;22;6;
10604,c_c004558,전북 군산시 수송동 831-2,0.0,11,0,4.0,5.0,5.0,4.6667,1.0,10.0,1.0,2.0,2.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,7.0,12;21;22;6;
10605,c_c004558,전북 군산시 경장동 469-11,0.0,2,1,4.0,4.0,5.0,4.3333,1.0,10.0,1.0,2.0,2.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,7.0,12;21;22;6;
10606,c_c004558,전북 군산시 신창동 49-7,0.0,13,0,5.0,4.0,4.0,4.3333,1.0,10.0,1.0,2.0,2.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,7.0,12;21;22;6;
10607,c_c004558,전북 군산시 해망동,0.0,13,0,5.0,4.0,5.0,4.6667,1.0,10.0,1.0,2.0,2.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,7.0,12;21;22;6;
10608,c_c004565,대전 유성구 도룡동 3-1,0.0,6,1,4.0,3.0,3.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;22;9;
10609,c_c004565,세종특별자치시 금남면 신촌리 124-5,0.0,11,0,5.0,3.0,5.0,4.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;22;9;
10610,c_c004565,대전 중구 사정동 117-1,0.0,6,0,5.0,4.0,5.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;22;9;
10611,c_c004565,대전 동구 낭월동 300,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;22;9;
10612,c_c004565,대전 유성구 도룡동 4-19,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;22;9;
10613,c_c004566,경남 하동군 악양면 평사리 483,0.0,2,0,3.0,3.0,2.0,2.6667,4.0,3.0,2.0,7.0,3.0,4.0,1.0,3.0,4.0,5.0,3.0,7.0,7.0,0
10614,c_c004566,전남 구례군 마산면 사도리 632,0.0,2,0,4.0,3.0,4.0,3.6667,4.0,3.0,2.0,7.0,3.0,4.0,1.0,3.0,4.0,5.0,3.0,7.0,7.0,0
10615,c_c004566,전남 구례군 광의면 방광리 70,0.0,1,0,4.0,3.0,4.0,3.6667,4.0,3.0,2.0,7.0,3.0,4.0,1.0,3.0,4.0,5.0,3.0,7.0,7.0,0
10616,c_c004566,경남 하동군 악양면 평사리 305-2,0.0,1,0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,7.0,3.0,4.0,1.0,3.0,4.0,5.0,3.0,7.0,7.0,0
10617,c_c004566,경남 하동군 악양면 평사리 1163-5,0.0,13,0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,7.0,3.0,4.0,1.0,3.0,4.0,5.0,3.0,7.0,7.0,0
10618,c_c004566,전남 구례군 마산면 황전리 617-11,0.0,11,0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,7.0,3.0,4.0,1.0,3.0,4.0,5.0,3.0,7.0,7.0,0
10619,c_c004575,충남 천안시 동남구 안서동 171-3,0.0,2,0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,3.0,13;3;4;
10620,c_c004575,충남 천안시 서북구 성정동 361,0.0,11,0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,3.0,13;3;4;
10621,c_c004575,충남 천안시 동남구 목천읍 신계리 342-5,0.0,11,1,5.0,5.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,3.0,13;3;4;
10622,c_c004575,충남 천안시 서북구 두정동 805,0.0,11,0,4.0,3.0,3.0,3.3333,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,3.0,13;3;4;
10623,c_c004575,충남 천안시 동남구 신부동 16-119,0.0,5,1,5.0,5.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,3.0,13;3;4;
10624,c_c004583,전남 나주시 성북동 70-1,0.0,11,1,5.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,1;22;5;
10625,c_c004583,광주 서구 양동 5-101,0.0,4,0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,1;22;5;
10627,c_c004592,대전 유성구 상대동 488,0.0,2,0,5.0,4.0,4.0,4.3333,5.0,3.0,7.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,11;2;21;
10628,c_c004592,대전 유성구 상대동,0.0,1,0,2.0,2.0,1.0,1.6667,5.0,3.0,7.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,11;2;21;
10629,c_c004592,대전 서구 만년동 396,0.0,1,0,5.0,5.0,4.0,4.6667,5.0,3.0,7.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,11;2;21;
10630,c_c004592,충남 천안시 동남구 수신면 장산리 669-1,0.0,6,1,5.0,4.0,4.0,4.3333,5.0,3.0,7.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,11;2;21;
10631,c_c004600,전북 전주시 완산구 교동 50-79,0.0,7,0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10632,c_c004600,전북 전주시 완산구 동서학동 65-4,0.0,11,0,4.0,3.0,4.0,3.6667,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10633,c_c004600,전북 전주시 덕진구 반월동 848-23,0.0,1,0,4.0,3.0,4.0,3.6667,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10634,c_c004600,전북 전주시 완산구 경원동2가 12-1,0.0,11,0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10635,c_c004600,전북 전주시 완산구 교동 267-2,0.0,11,1,5.0,5.0,5.0,5.0,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10636,c_c004600,전북 전주시 완산구 평화동2가 산 81,0.0,3,0,5.0,4.0,4.0,4.3333,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10637,c_c004600,전북 전주시 완산구 삼천동1가 628,0.0,7,0,5.0,4.0,4.0,4.3333,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10638,c_c004600,전북 전주시 완산구 교동 84-10,0.0,11,0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10639,c_c004600,전북 전주시 완산구 풍남동3가 102,0.0,2,1,5.0,5.0,5.0,5.0,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10640,c_c004600,전북 전주시 완산구 전동 200-1,0.0,2,1,4.0,3.0,3.0,3.3333,2.0,1.0,3.0,10.0,3.0,3.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,1;22;24;4;7;
10641,c_c004601,충남 보령시 성주면 개화리 183-1,0.0,1,0,5.0,5.0,5.0,5.0,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10642,c_c004601,충남 보령시 동대동 184-1,0.0,11,0,5.0,5.0,5.0,5.0,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10643,c_c004601,충남 보령시 남포면 월전리 산 154-1,0.0,7,0,3.0,2.0,2.0,2.3333,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10644,c_c004601,충남 보령시 내항동 767-10,0.0,2,0,5.0,4.0,5.0,4.6667,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10645,c_c004601,충남 보령시 미산면 평라리,0.0,1,0,4.0,3.0,3.0,3.3333,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10646,c_c004601,충남 보령시 청소면 진죽리 349-2,0.0,11,0,5.0,5.0,5.0,5.0,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10647,c_c004601,충남 보령시 신흑동 2267-3,0.0,1,0,4.0,3.0,4.0,3.6667,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10648,c_c004601,충남 보령시 남포면 월전리 산 154-1,0.0,7,0,1.0,3.0,3.0,2.3333,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10649,c_c004601,충남 보령시 웅천읍 관당리 799-1,0.0,1,0,5.0,4.0,5.0,4.6667,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10650,c_c004601,충남 보령시 대천동 335-24,0.0,4,0,4.0,4.0,4.0,4.0,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10651,c_c004601,충남 보령시 오천면 소성리 661-1,0.0,2,0,5.0,4.0,5.0,4.6667,2.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,3.0,12;13;2;3;
10652,c_c004602,대전 서구 만년동 396,0.0,1,1,3.0,3.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,5;6;
10653,c_c004602,대전 서구 월평동 230,0.0,11,0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,5;6;
10654,c_c004602,대전 서구 만년동 179,0.0,11,0,4.0,3.0,3.0,3.3333,5.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,5;6;
10655,c_c004602,대전 서구 월평동 281,0.0,2,0,4.0,3.0,3.0,3.3333,5.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,5;6;
10656,c_c004606,전북 전주시 완산구 풍남동3가 64-1,0.0,7,1,5.0,5.0,5.0,5.0,4.0,3.0,1.0,8.0,2.0,4.0,2.0,3.0,6.0,4.0,5.0,2.0,5.0,11;22;3;6;
